image_id,class_name,nombre_imagen,numero_imagen,carpeta_origen,imagen,clase_real,clase_real_patologo,clase_predicha_raw,clase_predicha,probabilidad,image_caption_blip_raw,image_caption_blip,caption_blip_util,blip_cues_json,class_prototype_morphology_json,class_prototype_caption,morphology_v2_json,caption_v2_vlm,hybrid_weak_caption,error_tipo,error_msg
BAND_34213,Neutrophil Band,BAND_34213.jpg,BAND_34213,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_34213.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.988913,A cell membrane with purple and white cells.,A cell membrane with purple and white cells.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_357573,Neutrophil Band,BAND_357573.jpg,BAND_357573,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_357573.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.838292,A purple and white substance in a white background.,A purple and white substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_358912,Neutrophil Band,BAND_358912.jpg,BAND_358912,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_358912.jpg,band,NEUTROPHIL - BAND,basophil,basophil,0.997084,A cell with purple and white cells.,A cell with purple and white cells.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_390677,Neutrophil Band,BAND_390677.jpg,BAND_390677,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_390677.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.641109,A cell membrane with purple and white cells.,A cell membrane with purple and white cells.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_419483,Neutrophil Band,BAND_419483.jpg,BAND_419483,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_419483.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.81734,An animal ' s liver.,An animal ' s liver.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_42381,Neutrophil Band,BAND_42381.jpg,BAND_42381,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_42381.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.537853,A purple and white substance.,A purple and white substance.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_430535,Neutrophil Band,BAND_430535.jpg,BAND_430535,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_430535.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.991156,A cell membrane with purple and white dots.,A cell membrane with purple and white dots.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_430932,Neutrophil Band,BAND_430932.jpg,BAND_430932,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_430932.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.983703,A purple substance in a white background.,A purple substance in a white background.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_437442,Neutrophil Band,BAND_437442.jpg,BAND_437442,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_437442.jpg,band,NEUTROPHIL - BAND,eosinophil,eosinophil,0.784861,"A cell, showing the cell.","A cell, showing the cell.",0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
BAND_444453,Neutrophil Band,BAND_444453.jpg,BAND_444453,neutrophil,/content/drive/MyDrive/TFM/blood-cell-vllm/imagenes/neutrophil/BAND_444453.jpg,band,NEUTROPHIL - BAND,segmented,segmented,0.716483,A purple and white cell.,A purple and white cell.,0,{},"{""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","{""confidence"": {""cytoplasm_amount"": 0.95, ""cytoplasm_color"": 0.95, ""granulation"": 0.95, ""inclusions"": 0.95, ""nuclear_chromatin"": 0.95, ""nucleocytoplasmic_ratio"": 0.95, ""nucleoli"": 0.95, ""nucleus_segments"": 0.95, ""nucleus_shape"": 0.95, ""size"": 0.95, ""villi"": 0.95}, ""cytoplasm_amount"": ""wide"", ""cytoplasm_color"": ""azurophilic"", ""granulation"": ""azurophil"", ""inclusions"": ""absent"", ""nuclear_chromatin"": ""condensed/heterogeneous"", ""nucleocytoplasmic_ratio"": ""low"", ""nucleoli"": ""absent"", ""nucleus_segments"": ""0"", ""nucleus_shape"": ""band"", ""size"": ""intermediate"", ""villi"": ""absent""}","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.","A Neutrophil Band cell with intermediate size, low nucleocytoplasmic ratio, a band nucleus (0), condensed/heterogeneous chromatin, absent nucleoli, wide azurophilic cytoplasm, azurophil granulation, absent inclusions, and absent villi.",,
